===== Pretest calibration commands =====
n -> neutral pose capture
f -> flex straight capture
b -> flex bent capture
1 -> select HALF_RAISED action
2 -> select PICKING action
s -> start trial
e -> end trial
a -> accept last ended trial
r -> reject last ended trial
h -> help
NEUTRAL_START
DATA,61831,TRIAL,1,HALF_RAISED,-0.330,0.163,-0.962,-6.305,3.092,5.305,0.818,-0.438,-0.366,-1.771,-2.809,6.748,171.21,162.28,1564,113.6,0,0
DATA,61883,TRIAL,1,HALF_RAISED,-0.334,0.190,-0.960,-1.351,2.908,6.710,0.813,-0.462,-0.360,-5.634,-1.260,4.099,171.19,162.42,1564,113.6,0,0
DATA,61935,TRIAL,1,HALF_RAISED,-0.347,0.214,-0.947,0.061,-0.290,6.115,0.814,-0.483,-0.346,-5.359,1.809,2.290,171.44,162.17,1565,114.0,0,0
DATA,61987,TRIAL,1,HALF_RAISED,-0.343,0.219,-0.965,-4.145,-3.099,5.290,0.820,-0.487,-0.352,-1.702,3.328,4.573,171.56,161.75,1564,113.6,0,0
DATA,62039,TRIAL,1,HALF_RAISED,-0.346,0.191,-0.963,-9.794,-3.237,4.305,0.828,-0.459,-0.351,3.031,2.794,7.908,171.93,161.88,1564,113.6,0,0
DATA,62091,TRIAL,1,HALF_RAISED,-0.323,0.169,-0.947,-10.588,-2.962,5.435,0.803,-0.437,-0.358,3.489,2.733,8.290,171.91,162.05,1566,114.4,0,0
DATA,62143,TRIAL,1,HALF_RAISED,-0.320,0.158,-0.926,-5.359,-0.519,5.931,0.792,-0.421,-0.348,-1.427,1.397,5.214,171.76,162.41,1568,115.1,0,0
DATA,62195,TRIAL,1,HALF_RAISED,-0.306,0.182,-0.927,0.878,0.809,8.183,0.775,-0.442,-0.351,-7.962,1.275,4.099,171.29,162.53,1571,116.3,0,0
DATA,62247,TRIAL,1,HALF_RAISED,-0.310,0.202,-0.948,1.366,2.176,10.672,0.792,-0.467,-0.365,-9.832,0.595,5.275,170.58,162.30,1571,116.3,0,0
DATA,62299,TRIAL,1,HALF_RAISED,-0.319,0.215,-0.952,-0.794,4.664,10.863,0.796,-0.489,-0.359,-8.489,-1.221,7.679,170.18,161.80,1571,116.3,0,0
DATA,62351,TRIAL,1,HALF_RAISED,-0.326,0.231,-0.966,-4.473,3.031,10.107,0.804,-0.498,-0.361,-5.069,-0.076,8.878,170.39,161.41,1572,116.7,0,0
DATA,62403,TRIAL,1,HALF_RAISED,-0.330,0.235,-0.963,-5.046,1.802,6.107,0.804,-0.509,-0.352,-2.275,0.061,6.405,170.83,161.11,1571,116.3,0,0
TRIAL_END,HALF_RAISED,1
TRIAL_ACCEPT,HALF_RAISED,1
ACTION_SET,HALF_RAISED
TRIAL_START,HALF_RAISED,2
DATA,79498,TRIAL,2,HALF_RAISED,0.978,0.314,-0.052,-4.351,-0.924,1.908,-0.852,-0.317,-0.236,-0.397,0.176,2.145,120.60,84.64,1900,180.0,0,0
DATA,79550,TRIAL,2,HALF_RAISED,0.968,0.310,-0.040,-4.450,-1.099,1.634,-0.850,-0.318,-0.226,0.321,0.580,1.527,120.59,84.70,1899,180.0,0,0
DATA,79602,TRIAL,2,HALF_RAISED,0.967,0.314,-0.042,-0.176,-0.046,1.687,-0.855,-0.310,-0.225,-2.580,0.664,-0.076,120.77,84.33,1899,180.0,0,0
DATA,79654,TRIAL,2,HALF_RAISED,0.985,0.308,-0.055,4.565,0.672,1.985,-0.860,-0.318,-0.248,-7.168,-1.115,-0.656,120.58,84.53,1901,180.0,0,0
DATA,79706,TRIAL,2,HALF_RAISED,0.987,0.295,-0.059,-0.031,-0.824,1.092,-0.852,-0.303,-0.254,-3.740,-2.649,0.183,120.32,85.13,1901,180.0,0,0
DATA,79758,TRIAL,2,HALF_RAISED,0.981,0.339,-0.062,-0.351,-1.496,-2.779,-0.862,-0.388,-0.225,-3.046,-8.328,-3.214,120.53,84.69,1902,180.0,0,0
DATA,79810,TRIAL,2,HALF_RAISED,0.951,0.400,-0.024,3.626,4.321,-11.450,-0.892,-0.481,-0.180,-6.290,-0.954,-20.679,120.98,84.10,1902,180.0,0,0
DATA,79862,TRIAL,2,HALF_RAISED,0.987,0.479,0.062,52.008,5.405,-28.214,-0.961,-0.578,-0.222,-32.405,28.634,-62.580,120.42,84.80,1897,180.0,0,0
DATA,79914,TRIAL,2,HALF_RAISED,1.026,0.559,-0.143,115.832,-27.595,-40.634,-0.878,-0.676,-0.395,-80.000,65.473,-105.641,119.22,88.25,1859,180.0,0,0
DATA,79966,TRIAL,2,HALF_RAISED,1.022,0.477,-0.260,162.229,-55.313,-52.191,-0.829,-0.557,-0.517,-107.084,83.481,-127.137,117.62,94.59,1808,180.0,0,0
DATA,80018,TRIAL,2,HALF_RAISED,0.932,0.417,-0.262,121.534,-60.405,-66.206,-0.702,-0.529,-0.458,-65.244,102.672,-117.679,117.04,100.79,1812,180.0,0,0
DATA,80070,TRIAL,2,HALF_RAISED,0.853,0.380,-0.320,76.458,-61.206,-61.023,-0.615,-0.475,-0.622,-30.389,114.466,-112.061,117.86,105.54,1797,180.0,0,0
DATA,80122,TRIAL,2,HALF_RAISED,0.850,0.484,-0.498,43.344,-54.252,-66.275,-0.401,-0.600,-0.705,3.023,137.252,-113.053,120.21,110.04,1785,180.0,0,0
DATA,80174,TRIAL,2,HALF_RAISED,0.817,0.495,-0.628,48.183,-61.321,-69.382,-0.245,-0.586,-0.792,1.664,132.901,-98.969,123.23,114.95,1743,180.0,0,0
DATA,80226,TRIAL,2,HALF_RAISED,0.766,0.478,-0.665,57.672,-76.748,-70.137,-0.093,-0.566,-0.807,-2.634,129.962,-87.122,126.20,120.07,1706,168.1,0,0
DATA,80278,TRIAL,2,HALF_RAISED,0.689,0.410,-0.716,48.328,-89.008,-55.275,0.063,-0.505,-0.779,1.366,136.809,-80.565,129.66,125.29,1670,154.3,0,0
DATA,80330,TRIAL,2,HALF_RAISED,0.612,0.449,-0.736,44.168,-85.649,-50.168,0.146,-0.523,-0.736,2.420,134.870,-69.695,133.31,130.35,1636,141.2,0,0
DATA,80382,TRIAL,2,HALF_RAISED,0.557,0.420,-0.751,85.137,-153.809,-53.160,0.316,-0.500,-0.662,0.229,111.779,-72.153,137.38,135.71,1587,122.4,0,0
DATA,80434,TRIAL,2,HALF_RAISED,0.390,0.352,-0.923,82.641,-132.855,-46.374,0.422,-0.485,-0.636,-10.840,108.824,-63.061,142.77,141.07,1708,168.9,0,0
DATA,80486,TRIAL,2,HALF_RAISED,0.237,0.372,-0.922,69.176,-114.611,-11.397,0.517,-0.503,-0.578,-10.740,95.328,-58.092,148.95,145.56,1658,149.7,0,0
DATA,80538,TRIAL,2,HALF_RAISED,0.200,0.316,-0.899,55.023,-119.565,-19.214,0.630,-0.525,-0.477,-1.466,93.092,-42.542,154.20,149.08,1629,138.6,0,0
DATA,80590,TRIAL,2,HALF_RAISED,0.018,0.314,-0.896,45.473,-107.183,-17.130,0.668,-0.496,-0.421,-0.511,79.885,-40.832,159.46,152.11,1607,130.1,0,0
DATA,80642,TRIAL,2,HALF_RAISED,-0.038,0.278,-0.941,28.542,-100.893,-17.733,0.729,-0.488,-0.378,10.588,69.328,-32.901,164.06,154.50,1586,122.0,0,0
DATA,80694,TRIAL,2,HALF_RAISED,-0.127,0.248,-0.979,13.198,-82.076,-20.573,0.746,-0.446,-0.378,25.366,61.229,-33.542,167.60,156.40,1569,115.5,0,0
DATA,80746,TRIAL,2,HALF_RAISED,-0.172,0.267,-0.920,23.046,-76.557,-23.504,0.724,-0.448,-0.286,13.710,60.313,-30.595,171.57,158.28,1547,107.1,0,0
DATA,80798,TRIAL,2,HALF_RAISED,-0.201,0.246,-0.876,15.038,-82.496,-21.252,0.798,-0.401,-0.176,19.641,62.344,-40.366,174.94,160.74,1527,99.4,0,0
DATA,80850,TRIAL,2,HALF_RAISED,-0.348,0.228,-0.894,4.229,-63.924,-17.481,0.902,-0.348,-0.267,38.931,45.122,-34.931,178.66,163.25,1506,91.3,0,0
DATA,80902,TRIAL,2,HALF_RAISED,-0.417,0.258,-0.843,26.443,-71.405,-22.260,0.913,-0.370,-0.098,11.260,45.427,-50.924,176.99,165.28,1489,84.8,0,0
DATA,80954,TRIAL,2,HALF_RAISED,-0.461,0.172,-0.835,27.618,-56.809,-27.885,0.915,-0.304,-0.073,2.916,41.565,-38.588,173.95,167.56,1476,79.8,0,0
DATA,81006,TRIAL,2,HALF_RAISED,-0.521,0.104,-0.811,20.931,-46.962,-21.183,0.864,-0.276,-0.111,8.084,36.634,-35.305,172.09,169.74,1467,76.4,0,0
DATA,81058,TRIAL,2,HALF_RAISED,-0.566,0.120,-0.815,12.695,-44.626,-14.992,0.944,-0.249,-0.055,10.802,30.733,-27.847,169.97,171.74,1456,72.2,0,0
DATA,81110,TRIAL,2,HALF_RAISED,-0.572,0.068,-0.794,7.550,-30.191,-9.366,0.970,-0.206,0.000,4.267,21.053,-15.832,168.35,173.23,1454,71.4,0,0
DATA,81162,TRIAL,2,HALF_RAISED,-0.607,0.085,-0.756,-2.336,-11.252,-4.634,0.970,-0.219,0.017,3.511,8.924,-6.496,167.35,174.04,1455,71.8,0,0
DATA,81214,TRIAL,2,HALF_RAISED,-0.594,0.089,-0.744,-5.962,-2.237,-1.237,0.955,-0.233,0.032,4.076,2.786,0.168,166.85,174.26,1457,72.5,0,0
DATA,81266,TRIAL,2,HALF_RAISED,-0.607,0.101,-0.745,-8.672,7.939,-1.695,0.962,-0.236,0.039,5.321,-6.191,0.885,166.71,173.90,1458,72.9,0,0
DATA,81318,TRIAL,2,HALF_RAISED,-0.608,0.095,-0.779,-8.092,12.924,-1.168,0.978,-0.237,0.016,2.328,-9.756,2.435,167.66,173.80,1462,74.5,0,0
DATA,81370,TRIAL,2,HALF_RAISED,-0.606,0.092,-0.788,-7.084,10.519,0.924,0.988,-0.223,0.006,1.321,-8.832,2.038,167.99,173.67,1464,75.2,0,0
DATA,81422,TRIAL,2,HALF_RAISED,-0.606,0.097,-0.808,-6.336,10.206,-0.374,1.004,-0.237,-0.011,0.977,-8.053,2.351,168.68,173.42,1465,75.6,0,0
DATA,81474,TRIAL,2,HALF_RAISED,-0.595,0.091,-0.800,-4.931,7.573,1.412,0.994,-0.237,-0.010,-0.863,-6.763,2.290,169.13,173.51,1468,76.8,0,0
DATA,81526,TRIAL,2,HALF_RAISED,-0.593,0.078,-0.823,-2.939,6.137,1.527,1.013,-0.220,-0.026,-2.641,-5.542,1.229,169.84,173.76,1467,76.4,0,0
DATA,81578,TRIAL,2,HALF_RAISED,-0.588,0.084,-0.816,2.244,3.420,3.420,1.002,-0.227,-0.022,-7.107,-3.603,0.573,169.95,174.04,1469,77.1,0,0
DATA,81630,TRIAL,2,HALF_RAISED,-0.581,0.124,-0.797,2.580,1.908,6.344,0.970,-0.255,-0.004,-8.092,-1.313,0.885,169.83,173.79,1471,77.9,0,0
DATA,81682,TRIAL,2,HALF_RAISED,-0.584,0.140,-0.778,-1.534,2.069,3.855,0.964,-0.278,0.009,-3.519,-4.183,3.527,169.60,173.40,1472,78.3,0,0
DATA,81734,TRIAL,2,HALF_RAISED,-0.588,0.128,-0.804,-9.252,3.573,2.061,0.985,-0.265,-0.000,2.183,-5.351,8.672,169.32,172.71,1472,78.3,0,0
DATA,81786,TRIAL,2,HALF_RAISED,-0.583,0.085,-0.821,-13.985,8.687,0.397,0.994,-0.227,-0.022,6.504,-9.817,8.595,169.69,172.58,1472,78.3,0,0
DATA,81838,TRIAL,2,HALF_RAISED,-0.565,0.082,-0.830,-10.153,13.023,-1.282,0.989,-0.225,-0.039,3.519,-12.954,7.359,170.49,172.43,1474,79.1,0,0
DATA,81890,TRIAL,2,HALF_RAISED,-0.538,0.081,-0.855,-4.176,18.046,2.130,0.987,-0.228,-0.076,-4.008,-15.282,4.718,171.65,172.36,1478,80.6,0,0
DATA,81942,TRIAL,2,HALF_RAISED,-0.536,0.095,-0.870,-2.405,19.809,4.519,0.994,-0.247,-0.090,-6.939,-14.969,3.725,173.10,172.21,1483,82.5,0,0
DATA,81994,TRIAL,2,HALF_RAISED,-0.525,0.123,-0.885,-0.282,15.634,6.756,0.993,-0.269,-0.108,-9.702,-11.733,5.229,174.35,171.69,1487,84.1,0,0
DATA,82046,TRIAL,2,HALF_RAISED,-0.512,0.141,-0.895,-1.687,10.977,9.031,0.995,-0.296,-0.119,-9.458,-7.443,7.679,175.15,170.96,1487,84.1,0,0
DATA,82098,TRIAL,2,HALF_RAISED,-0.513,0.164,-0.899,-3.626,6.817,8.260,0.988,-0.323,-0.120,-6.817,-4.901,7.863,175.30,170.18,1488,84.4,0,0
DATA,82150,TRIAL,2,HALF_RAISED,-0.505,0.178,-0.891,-6.084,2.511,4.542,0.987,-0.338,-0.113,-2.008,-1.626,7.313,175.14,169.48,1488,84.4,0,0
DATA,82202,TRIAL,2,HALF_RAISED,-0.502,0.165,-0.879,-5.031,-0.473,1.061,0.973,-0.321,-0.108,0.137,-0.481,3.145,174.79,169.00,1488,84.4,0,0
DATA,82254,TRIAL,2,HALF_RAISED,-0.496,0.160,-0.882,-4.473,-1.153,-0.427,0.961,-0.313,-0.112,1.229,-0.702,0.771,175.07,169.29,1491,85.6,0,0
DATA,82306,TRIAL,2,HALF_RAISED,-0.500,0.146,-0.877,-5.466,-1.908,-2.733,0.968,-0.300,-0.108,3.260,-0.198,1.122,175.01,169.54,1490,85.2,0,0
DATA,82358,TRIAL,2,HALF_RAISED,-0.495,0.136,-0.872,-6.695,-0.023,-3.061,0.965,-0.289,-0.111,4.221,-1.885,1.290,175.21,169.93,1490,85.2,0,0
DATA,82410,TRIAL,2,HALF_RAISED,-0.498,0.138,-0.867,-6.458,0.969,-1.519,0.964,-0.293,-0.108,2.733,-1.634,2.725,175.13,170.13,1492,86.0,0,0
TRIAL_END,HALF_RAISED,2
TRIAL_ACCEPT,HALF_RAISED,2
ACTION_SET,HALF_RAISED
TRIAL_START,HALF_RAISED,3
DATA,93633,TRIAL,3,HALF_RAISED,0.998,0.271,-0.008,-13.534,-7.649,-0.053,-0.880,-0.281,-0.212,7.786,3.298,3.481,135.44,89.84,1862,180.0,0,0
DATA,93685,TRIAL,3,HALF_RAISED,0.948,0.272,0.010,-7.725,-7.412,0.397,-0.844,-0.291,-0.171,5.221,5.321,1.351,136.15,89.28,1862,180.0,0,0
DATA,93737,TRIAL,3,HALF_RAISED,0.968,0.265,-0.002,3.481,-10.153,-0.672,-0.855,-0.279,-0.202,-2.244,4.206,-2.748,136.38,88.94,1863,180.0,0,0
DATA,93789,TRIAL,3,HALF_RAISED,1.010,0.255,-0.015,6.237,-7.405,0.786,-0.894,-0.289,-0.193,-3.603,0.893,-7.282,135.98,88.87,1862,180.0,0,0
DATA,93841,TRIAL,3,HALF_RAISED,1.005,0.301,0.006,0.885,-7.298,-2.718,-0.900,-0.315,-0.198,-1.473,3.802,-6.832,136.31,88.47,1864,180.0,0,0
DATA,93893,TRIAL,3,HALF_RAISED,1.053,0.319,-0.013,4.656,-17.977,-6.580,-0.937,-0.376,-0.243,-2.260,21.908,-10.931,136.66,88.74,1863,180.0,0,0
DATA,93945,TRIAL,3,HALF_RAISED,1.065,0.329,-0.079,15.534,-30.252,-9.603,-0.887,-0.341,-0.306,-8.389,23.565,-13.473,137.04,89.57,1864,180.0,0,0
DATA,93997,TRIAL,3,HALF_RAISED,1.001,0.288,-0.155,5.710,-27.519,-11.901,-0.798,-0.335,-0.304,3.107,16.076,-8.794,137.73,90.58,1865,180.0,0,0
DATA,94049,TRIAL,3,HALF_RAISED,0.967,0.262,-0.134,-11.374,-28.382,-17.405,-0.827,-0.298,-0.270,17.779,4.305,-4.519,138.99,90.74,1868,180.0,0,0
DATA,94101,TRIAL,3,HALF_RAISED,0.974,0.358,-0.060,-39.916,-22.099,-24.641,-0.885,-0.418,-0.188,37.985,11.847,-7.046,140.97,89.17,1872,180.0,0,0
DATA,94153,TRIAL,3,HALF_RAISED,0.957,0.430,0.002,-3.771,-19.802,-29.397,-0.938,-0.443,-0.220,14.000,33.458,-25.084,143.16,88.05,1874,180.0,0,0
DATA,94205,TRIAL,3,HALF_RAISED,0.886,0.593,-0.047,24.351,-36.496,-48.489,-0.877,-0.705,-0.267,3.000,86.954,-56.466,144.49,88.89,1867,180.0,0,0
DATA,94257,TRIAL,3,HALF_RAISED,1.005,0.562,-0.289,78.267,-65.718,-61.557,-0.829,-0.604,-0.538,-31.504,113.336,-86.481,146.00,92.61,1837,180.0,0,0
DATA,94309,TRIAL,3,HALF_RAISED,0.930,0.528,-0.541,81.038,-75.672,-70.786,-0.624,-0.682,-0.705,-31.389,118.664,-101.267,146.52,97.75,1832,180.0,0,0
DATA,94361,TRIAL,3,HALF_RAISED,0.935,0.506,-0.598,35.924,-93.710,-92.779,-0.542,-0.517,-0.797,21.542,129.328,-87.092,149.11,102.56,1831,180.0,0,0
DATA,94413,TRIAL,3,HALF_RAISED,0.816,0.484,-0.542,-2.397,-89.985,-80.534,-0.455,-0.581,-0.666,65.374,123.771,-84.924,153.07,105.36,1822,180.0,0,0
DATA,94465,TRIAL,3,HALF_RAISED,0.721,0.653,-0.547,-20.496,-94.099,-78.183,-0.321,-0.730,-0.667,74.634,122.519,-90.229,157.61,107.65,1808,180.0,0,0
DATA,94517,TRIAL,3,HALF_RAISED,0.623,0.639,-0.649,-3.290,-81.176,-92.046,-0.187,-0.725,-0.636,67.389,120.382,-89.725,162.87,110.19,1787,180.0,0,0
DATA,94569,TRIAL,3,HALF_RAISED,0.574,0.699,-0.635,33.542,-78.550,-93.740,-0.056,-0.757,-0.631,41.344,117.763,-102.634,165.60,114.44,1771,180.0,0,0
DATA,94621,TRIAL,3,HALF_RAISED,0.449,0.615,-0.692,50.702,-80.305,-86.389,0.116,-0.800,-0.491,37.046,100.252,-102.809,167.95,118.69,1746,180.0,0,0
DATA,94673,TRIAL,3,HALF_RAISED,0.343,0.652,-0.696,49.038,-80.954,-81.198,0.220,-0.697,-0.485,31.107,84.870,-105.748,170.05,123.21,1720,173.5,0,0
DATA,94725,TRIAL,3,HALF_RAISED,0.186,0.492,-0.856,58.763,-69.458,-62.824,0.352,-0.780,-0.442,33.237,76.046,-113.901,171.87,127.89,1685,160.0,0,0
DATA,94777,TRIAL,3,HALF_RAISED,0.162,0.552,-0.751,53.611,-84.412,-58.878,0.444,-0.746,-0.283,-0.321,78.351,-123.237,173.70,131.86,1659,150.1,0,0
DATA,94829,TRIAL,3,HALF_RAISED,0.040,0.532,-0.778,84.137,-69.008,-53.061,0.520,-0.614,-0.362,3.962,83.748,-116.244,175.09,137.91,1624,136.6,0,0
DATA,94881,TRIAL,3,HALF_RAISED,-0.039,0.476,-0.807,87.405,-65.809,-47.107,0.606,-0.580,-0.234,-26.260,77.267,-105.870,176.11,144.00,1599,127.0,0,0
DATA,94933,TRIAL,3,HALF_RAISED,-0.121,0.367,-0.788,71.595,-58.687,-35.466,0.638,-0.498,-0.181,-17.450,75.603,-104.122,176.36,150.00,1574,117.4,0,0
DATA,94985,TRIAL,3,HALF_RAISED,-0.169,0.372,-0.857,58.084,-53.267,-41.267,0.789,-0.426,-0.083,-10.992,64.015,-93.908,177.61,155.43,1535,102.5,0,0
DATA,95037,TRIAL,3,HALF_RAISED,-0.256,0.274,-0.843,91.382,-104.496,-45.947,0.807,-0.363,-0.109,-7.053,68.031,-94.939,179.89,160.47,1518,95.9,0,0
DATA,95089,TRIAL,3,HALF_RAISED,-0.280,-0.001,-0.723,20.901,-152.481,71.855,0.882,-0.370,-0.097,-15.420,96.122,-75.496,177.27,165.24,1494,86.7,0,0
DATA,95141,TRIAL,3,HALF_RAISED,-0.423,0.139,-1.101,28.244,-99.145,-18.122,0.909,-0.252,-0.040,0.664,53.511,-61.366,175.31,168.58,1483,82.5,0,0
DATA,95193,TRIAL,3,HALF_RAISED,-0.453,0.139,-0.816,28.023,-52.702,-18.756,0.934,-0.222,0.038,0.473,26.092,-43.519,173.20,171.45,1476,79.8,0,0
DATA,95245,TRIAL,3,HALF_RAISED,-0.484,0.086,-0.765,25.908,-35.221,-14.374,0.934,-0.122,0.087,4.527,14.260,-27.595,171.41,173.30,1469,77.1,0,0
DATA,95297,TRIAL,3,HALF_RAISED,-0.545,0.105,-0.832,7.183,-30.267,-3.176,0.978,-0.187,0.054,7.267,2.481,-10.527,169.38,173.65,1463,74.8,0,0
DATA,95349,TRIAL,3,HALF_RAISED,-0.598,0.052,-0.758,9.260,-21.679,-12.000,0.990,-0.130,0.097,8.290,-8.313,0.229,168.24,173.68,1457,72.5,0,0
DATA,95401,TRIAL,3,HALF_RAISED,-0.595,0.013,-0.789,1.191,-10.527,-10.885,1.021,-0.102,0.061,7.397,-9.305,1.679,168.12,173.95,1453,71.0,0,0
DATA,95453,TRIAL,3,HALF_RAISED,-0.619,0.003,-0.826,-4.168,2.389,-4.924,1.043,-0.107,0.031,5.855,-13.359,0.687,168.56,174.10,1455,71.8,0,0
DATA,95505,TRIAL,3,HALF_RAISED,-0.615,0.039,-0.833,-3.130,8.435,-7.084,1.045,-0.151,0.017,4.344,-14.115,0.656,169.43,174.29,1455,71.8,0,0
DATA,95557,TRIAL,3,HALF_RAISED,-0.602,0.043,-0.836,-7.435,7.542,-5.656,1.041,-0.154,0.001,5.656,-8.580,4.176,170.05,174.47,1456,72.2,0,0
DATA,95609,TRIAL,3,HALF_RAISED,-0.593,0.053,-0.820,-14.916,7.687,-4.298,1.021,-0.161,0.010,10.115,-7.275,5.794,170.25,173.80,1461,74.1,0,0
DATA,95661,TRIAL,3,HALF_RAISED,-0.598,0.060,-0.837,-16.870,7.359,-5.794,1.027,-0.179,0.007,12.588,-6.931,8.840,170.16,172.98,1464,75.2,0,0
DATA,95713,TRIAL,3,HALF_RAISED,-0.580,0.060,-0.829,-20.122,5.939,-5.481,1.024,-0.170,-0.011,14.595,-5.595,8.992,169.96,172.38,1467,76.4,0,0
DATA,95765,TRIAL,3,HALF_RAISED,-0.580,0.078,-0.836,-21.458,7.511,-3.672,1.019,-0.190,0.002,14.901,-6.870,11.565,170.28,171.58,1468,76.8,0,0
DATA,95817,TRIAL,3,HALF_RAISED,-0.559,0.076,-0.838,-20.672,5.069,-2.298,1.000,-0.183,-0.015,12.947,-4.656,12.771,170.22,170.70,1470,77.5,0,0
DATA,95869,TRIAL,3,HALF_RAISED,-0.547,0.082,-0.843,-17.916,7.641,0.725,1.001,-0.195,-0.024,8.229,-6.298,11.611,170.78,170.01,1474,79.1,0,0
DATA,95921,TRIAL,3,HALF_RAISED,-0.543,0.097,-0.839,-11.916,8.237,3.588,0.992,-0.213,-0.022,2.603,-6.366,8.008,171.30,169.11,1477,80.2,0,0
DATA,95973,TRIAL,3,HALF_RAISED,-0.523,0.127,-0.850,-4.359,9.855,4.000,0.985,-0.237,-0.037,-4.344,-6.771,5.435,171.86,168.35,1482,82.1,0,0
DATA,96025,TRIAL,3,HALF_RAISED,-0.533,0.163,-0.853,-2.252,11.046,6.412,0.991,-0.271,-0.031,-7.099,-7.023,5.115,172.00,167.69,1484,82.9,0,0
DATA,96077,TRIAL,3,HALF_RAISED,-0.523,0.193,-0.857,-2.366,9.260,9.809,0.987,-0.301,-0.029,-10.099,-4.855,9.244,172.06,167.04,1487,84.1,0,0
DATA,96129,TRIAL,3,HALF_RAISED,-0.536,0.161,-0.870,-10.061,4.824,7.389,1.006,-0.280,-0.042,-1.481,-1.412,11.130,171.63,166.40,1488,84.4,0,0
DATA,96181,TRIAL,3,HALF_RAISED,-0.506,0.123,-0.875,-9.450,4.092,4.939,0.991,-0.246,-0.060,-0.321,-3.031,10.031,171.89,166.50,1489,84.8,0,0
DATA,96233,TRIAL,3,HALF_RAISED,-0.486,0.102,-0.884,-4.588,8.702,6.038,0.993,-0.226,-0.077,-6.649,-3.878,6.802,172.56,166.61,1493,86.4,0,0
DATA,96285,TRIAL,3,HALF_RAISED,-0.464,0.131,-0.888,1.130,13.733,10.618,0.978,-0.247,-0.087,-14.580,-5.786,4.099,173.60,167.14,1497,87.9,0,0
DATA,96337,TRIAL,3,HALF_RAISED,-0.477,0.180,-0.878,0.397,14.733,12.573,0.976,-0.290,-0.071,-14.855,-7.168,7.191,174.28,166.81,1499,88.7,0,0
DATA,96389,TRIAL,3,HALF_RAISED,-0.454,0.199,-0.889,-7.015,9.947,12.053,0.970,-0.322,-0.081,-8.237,-1.405,11.611,174.24,166.10,1503,90.2,0,0
DATA,96441,TRIAL,3,HALF_RAISED,-0.477,0.215,-0.876,-13.603,9.863,7.221,0.968,-0.328,-0.050,-0.802,-3.809,13.557,173.83,165.28,1505,91.0,0,0
TRIAL_END,HALF_RAISED,3
TRIAL_ACCEPT,HALF_RAISED,3
ACTION_SET,PICKING
TRIAL_START,PICKING,4
DATA,109273,TRIAL,4,PICKING,-0.419,0.193,-0.904,-2.588,-1.145,0.412,0.911,-0.399,-0.182,-1.000,0.527,0.664,175.78,152.80,1565,114.0,0,0
DATA,109325,TRIAL,4,PICKING,-0.421,0.200,-0.898,-0.496,0.527,0.359,0.899,-0.408,-0.172,-2.412,-1.000,-1.221,175.80,152.47,1566,114.4,0,0
DATA,109377,TRIAL,4,PICKING,-0.419,0.197,-0.902,-0.374,-0.046,-1.595,0.905,-0.406,-0.177,-1.580,-1.336,-1.863,175.52,152.42,1567,114.8,0,0
DATA,109429,TRIAL,4,PICKING,-0.415,0.188,-0.916,-1.313,0.511,-2.427,0.904,-0.393,-0.186,-0.626,-2.168,-1.344,176.13,152.88,1568,115.1,0,0
DATA,109481,TRIAL,4,PICKING,-0.412,0.177,-0.917,-1.389,2.969,-0.183,0.909,-0.386,-0.193,-2.450,-3.534,0.038,176.73,153.45,1568,115.1,0,0
DATA,109533,TRIAL,4,PICKING,-0.418,0.186,-0.920,-1.802,3.038,1.603,0.915,-0.399,-0.197,-3.313,-2.557,1.740,176.41,153.16,1568,115.1,0,0
DATA,109585,TRIAL,4,PICKING,-0.427,0.194,-0.924,-2.282,0.611,1.092,0.928,-0.407,-0.195,-2.000,-0.893,1.122,175.94,153.06,1567,114.8,0,0
DATA,109637,TRIAL,4,PICKING,-0.422,0.182,-0.940,-1.420,-2.771,0.466,0.931,-0.400,-0.208,-1.595,1.786,-0.427,176.36,153.41,1567,114.8,0,0
DATA,109689,TRIAL,4,PICKING,-0.432,0.189,-0.954,-0.878,-4.359,1.137,0.950,-0.402,-0.208,-2.565,4.542,-1.466,176.55,153.75,1563,113.2,0,0
DATA,109741,TRIAL,4,PICKING,-0.442,0.169,-0.991,-4.137,-3.466,4.725,0.990,-0.391,-0.224,-2.542,7.511,-0.779,176.62,154.51,1561,112.5,0,0
DATA,109793,TRIAL,4,PICKING,-0.457,0.174,-1.022,-6.473,1.756,5.969,1.029,-0.394,-0.230,-3.542,11.336,-0.023,177.02,155.08,1556,110.5,0,0
DATA,109845,TRIAL,4,PICKING,-0.392,0.213,-1.022,-7.489,-7.557,11.275,1.055,-0.405,-0.252,-2.076,23.649,0.321,176.74,155.89,1535,102.5,0,0
DATA,109897,TRIAL,4,PICKING,-0.450,0.206,-1.045,-13.115,-12.878,19.298,1.079,-0.408,-0.218,4.008,36.130,-4.786,176.21,156.36,1535,102.5,0,0
DATA,109949,TRIAL,4,PICKING,-0.422,0.283,-1.013,-27.725,-15.519,22.519,1.021,-0.433,-0.249,3.168,46.023,-2.802,175.62,157.06,1530,100.6,0,0
DATA,110001,TRIAL,4,PICKING,-0.418,0.258,-1.013,-29.550,-15.450,18.527,1.046,-0.393,-0.110,4.466,45.504,-5.672,174.78,157.30,1526,99.0,0,0
